0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0.0,0.010771262,-0.01230543,-0.027389215,-0.024419796,-0.018651225,-0.030128475,-0.020228121,-0.018806046,-0.029971998,-0.025254086,-0.020782521,-0.021088576,-0.028033357,-0.03070058,-0.021714136,-0.01635194,-0.01927064,-0.043964446,-0.020914992,0.0017631091,-0.005208368,0.007945977,0.00818177,-0.0123305535,-0.008010937,-0.021910405,-0.03298729,-0.02293554,-0.013552949,-0.017157665,-0.0107766455,-0.0068086665,-0.0016455776,0.005845696,0.01930865,0.02614343,0.010196174,0.009774386,0.014791217,0.009326568,-0.008113682,-0.0027844822,-0.019675639,-0.029669236,-0.024075776,-0.018688502,-0.012988916,-0.027534498,-0.029039836,-0.018937847,0.0007402189,0.008645848,-0.001080337,-0.013836302,-0.0028413096,0.009260806,0.007813901,-0.0045581376,-0.0069586006,-0.018599974,-0.015698591,-0.017195111,-0.02392974,-0.027844014,-0.0398151,-0.029985616,-0.064343184,-0.051312886,-0.059502244,-0.073063284,-0.08393674,-0.07939963,-0.09193341,-0.07192792,-0.07546609,-0.06619725,-0.055504575,-0.06468119,-0.057800986,-0.066089585,-0.06800602,-0.08091645,-0.089927964,-0.11689053,-0.11524219,-0.11341423
0.0,0.004697265,0.004996951,0.018034097,0.009641946,0.005324681,0.008463762,0.021997884,0.0027211178,-0.0004517089,-0.027136264,-0.022033574,-0.029683817,-0.020032544,-0.03141728,-0.037960112,-0.024254803,-0.023682805,-0.02415016,-0.01312026,-0.0033052135,-0.0031901123,-0.008785247,-0.023849364,-0.022276284,-0.03156822,-0.027964467,-0.029343752,-0.025141599,-0.024593547,-0.015101263,-0.024192266,-0.03195402,-0.04322917,-0.048688713,-0.037624843,-0.043919172,-0.048029132,-0.07916467,-0.0904389,-0.097286515,-0.09168167,-0.10549823,-0.09168612,-0.11184849,-0.09781729,-0.096031144,-0.12322822,-0.13266382,-0.15812804,-0.13821152,-0.14302224,-0.14490786,-0.15730898,-0.16721459,-0.17906067,-0.20634411,-0.21030147,-0.21754444,-0.21773204,-0.22500262,-0.22146443,-0.2200293,-0.22711067,-0.2464572,-0.2434984,-0.25602907,-0.25023988,-0.23367259,-0.25436968,-0.2704624,-0.26190543,-0.26926523,-0.2686218,-0.29847217,-0.28528693,-0.29506692,-0.29077986,-0.29512402,-0.28144372,-0.27810636,-0.28117707,-0.2702179,-0.27236217,-0.27432588,-0.25364208,-0.24794821
0.0,-0.013588831,-0.02701365,-0.012222093,-0.015899371,-0.010391317,-0.018935798,-0.0100146895,-0.023667952,-0.019881433,-0.02558159,-0.036345318,-0.042483196,-0.027521174,-0.017843269,-0.03243699,-0.028029416,-0.00867188,-0.008505644,-0.004230171,0.0032325033,0.003163038,0.0063524307,0.0054809414,0.028171433,0.013752902,0.01066598,-0.0011569113,-0.013671683,-0.0075677773,-0.0134039065,-0.016009416,-0.020328637,-0.02060905,-0.0318149,-0.0030524787,-0.009806072,-0.014469459,0.0048247417,0.018431805,0.032903552,0.027675407,0.019271515,0.032065433,0.059299827,0.06789445,0.052751973,0.04711952,0.015292633,0.0045535173,0.0011834917,0.007962251,0.006265117,-0.0043262662,0.00662689,0.007847939,-0.004026884,-0.014145455,-0.02964697,-0.026469566,-0.037565365,-0.045035098,-0.043698266,-0.049538527,-0.053873394,-0.06479624,-0.056629267,-0.07135178,-0.054300938,-0.06351765,-0.07527699,-0.070366114,-0.0686174,-0.05391799,-0.038856473,-0.029921899,-0.03280646,-0.030295,-0.041394204,-0.04095084,-0.032973576,-0.026769957,-0.028416613,-0.02870236,-0.024262978,-0.027780268,-0.01913789
0.0,-0.0039502317,-0.0030952792,-0.030367997,-0.045164533,-0.04394425,-0.045383103,-0.062459424,-0.07140127,-0.06593148,-0.06343875,-0.059816666,-0.07474118,-0.07245531,-0.08364339,-0.0911284,-0.09917014,-0.09663588,-0.08411615,-0.08972545,-0.07407477,-0.07013118,-0.08294842,-0.087547734,-0.07928958,-0.06998,-0.08414861,-0.06996274,-0.0761179,-0.050851636,-0.063615374,-0.06648938,-0.08293473,-0.05773708,-0.04306552,-0.054553263,-0.057312872,-0.056804586,-0.05897176,-0.053685516,-0.046159662,-0.03064023,-0.009212693,-0.012780801,-0.020860683,-0.01527743,-0.014140014,-0.010140546,-0.02999552,-0.034713365,-0.029654838,-0.044806935,-0.03816182,-0.061756175,-0.06680934,-0.057516195,-0.05350058,-0.048836567,-0.053828526,-0.049524896,-0.042271364,-0.036907136,-0.03805506,-0.034519214,-0.036514036,-0.031677812,-0.04728945,-0.052841336,-0.03256722,-0.019616447,-0.014956659,0.014185391,0.008925226,0.0019210465,-0.017943192,-0.013998734,-0.03078069,-0.03802825,-0.042493746,-0.041601494,-0.040368866,-0.05134038,-0.052469224,-0.032065615,-0.039281167,-0.041473888,-0.03933955
0.0,0.0009474004,0.0020955394,-0.024362769,-0.02485852,-0.019714084,-0.023457004,-0.036475077,-0.051874068,-0.047635194,-0.03511719,-0.03678326,-0.039961357,-0.034512047,-0.043027997,-0.033621505,-0.019374147,-0.007948178,-0.009569839,-0.016749622,-0.010311619,-0.010302604,-0.0044250595,-0.0019159759,-0.0032409164,0.0088151805,0.008625917,0.019263202,0.006298043,0.011985606,0.017325459,0.03499804,0.024259444,0.020652138,0.048270494,0.036327798,0.031612143,0.060033016,0.07810038,0.08163608,0.09727644,0.09774415,0.09747371,0.09135354,0.10298607,0.10711585,0.122361995,0.15145321,0.15034297,0.15225078,0.1540976,0.15789238,0.17161015,0.19104482,0.17852864,0.19226633,0.18795177,0.18690611,0.18287641,0.18821925,0.20620774,0.20009357,0.20201758,0.20420206,0.20454417,0.20428595,0.2008155,0.1899003,0.176216,0.16132568,0.16760562,0.15986508,0.1580646,0.17420065,0.18141617,0.18117274,0.17701086,0.16785944,0.16573702,0.17395894,0.18604328,0.19653648,0.19928427,0.20961009,0.22129212,0.2272067,0.22349256
0.0,-0.0039208215,0.018320827,0.013958214,0.037711874,0.042692523,0.05179541,0.045573305,0.037063397,0.050963044,0.029171659,0.027958743,0.04721705,0.06599712,0.07932162,0.08295317,0.07084622,0.06566303,0.06788088,0.052845396,0.060659714,0.073424295,0.076106556,0.061910834,0.057133008,0.042870797,0.05004212,0.05193344,0.051974334,0.074251816,0.08663754,0.09106323,0.087704785,0.063401364,0.064658746,0.093456365,0.092327625,0.10218611,0.11628132,0.09568969,0.088750646,0.08740412,0.087710194,0.07175486,0.06949548,0.060978048,0.050149143,0.04084214,0.062093206,0.07160017,0.0814147,0.075014144,0.07913414,0.108491085,0.13848042,0.12246728,0.11112024,0.1043509,0.103064284,0.09877525,0.11358119,0.12915073,0.102912456,0.109219044,0.11380372,0.1205787,0.12981355,0.13026527,0.13045959,0.1329244,0.13083422,0.14938843,0.17137876,0.16454126,0.16491802,0.16703163,0.17769381,0.17429535,0.17735165,0.1927445,0.17984189,0.17938249,0.17505142,0.19535944,0.21998197,0.23265538,0.22936995
0.0,-0.0019059154,0.0072784154,0.0048061004,0.0041242773,0.0022022992,0.012936389,0.013028579,0.021129925,0.034103032,0.03871143,0.047001153,0.04252432,0.040577147,0.051294543,0.051753063,0.04913027,0.045645665,0.057688683,0.08044461,0.08063281,0.09335595,0.12858854,0.11775297,0.123712264,0.11859777,0.09777774,0.10667905,0.09133114,0.077999696,0.08579959,0.07933926,0.07866911,0.06966419,0.06243987,0.07437504,0.064661816,0.058094658,0.09070722,0.08015346,0.083061464,0.060961857,0.06916363,0.07173702,0.10225923,0.094458446,0.09684817,0.11528012,0.09732573,0.097770184,0.094715446,0.10601823,0.10445267,0.108201414,0.08915754,0.07035981,0.091122136,0.09001491,0.08811143,0.09155429,0.10492363,0.10441869,0.12358784,0.13370323,0.13161358,0.12913077,0.12118161,0.1023543,0.09481646,0.09305811,0.08628016,0.08348222,0.089695245,0.09033379,0.120675966,0.12967765,0.12265112,0.11246179,0.12617013,0.12975262,0.13922644,0.14066856,0.13603856,0.12246865,0.111808114,0.11921259,0.12068865
0.0,-0.0045831846,-0.017103042,-0.031152293,-0.03895536,-0.04289293,-0.06815667,-0.066265814,-0.06151619,-0.07420796,-0.10362857,-0.10812251,-0.10414463,-0.10943591,-0.12409344,-0.12500052,-0.13907434,-0.14933504,-0.14603919,-0.13728872,-0.13899909,-0.13667852,-0.12769966,-0.13767008,-0.14853002,-0.14775214,-0.15039232,-0.14215519,-0.14747316,-0.14287993,-0.17431095,-0.16427657,-0.17113814,-0.1652741,-0.16067338,-0.14052129,-0.15012737,-0.13576421,-0.14847572,-0.14965373,-0.15862407,-0.15092604,-0.15266824,-0.12495615,-0.13240995,-0.13210629,-0.15226077,-0.16480993,-0.1778087,-0.18569751,-0.19651094,-0.18829277,-0.19169606,-0.2019701,-0.20506468,-0.18524931,-0.18473974,-0.18321726,-0.19664966,-0.1920144,-0.1974495,-0.19819084,-0.1878727,-0.18573138,-0.1812947,-0.17613368,-0.17673597,-0.15298012,-0.15025268,-0.14189237,-0.13835168,-0.13858986,-0.14060135,-0.16569817,-0.17635515,-0.19386062,-0.20008942,-0.19186972,-0.19000699,-0.2119248,-0.2166693,-0.22656992,-0.22386013,-0.20487538,-0.19896528,-0.18720125,-0.17664258
0.0,0.005490512,0.01665541,0.014996035,0.032003835,0.044740066,0.04562659,0.04357245,0.03749675,0.054497167,0.046181917,0.061034516,0.06823607,0.06427323,0.060685325,0.064100035,0.060759846,0.056280952,0.071228676,0.07525913,0.090403534,0.08771183,0.086414896,0.092482276,0.09568404,0.069739535,0.06906195,0.0696288,0.057720877,0.051282477,0.053901866,0.07379258,0.08181722,0.064890765,0.057255816,0.062079117,0.064766854,0.06550329,0.08439798,0.08523008,0.071962565,0.065493934,0.06703316,0.062139213,0.0632561,0.06622428,0.058630552,0.030536879,0.01163847,0.006159974,0.003693562,0.010444567,0.009685839,0.024392191,0.028820481,0.036529478,0.0097391885,0.028216807,0.038503587,0.044052824,0.049635302,0.062103532,0.06136794,0.053353433,0.04850637,0.058114994,0.060048368,0.040524773,0.03555309,0.03794476,0.046997976,0.05451745,0.04637925,0.041154776,0.05810208,0.07261909,0.0768279,0.069910355,0.07456143,0.07225095,0.070846766,0.082111165,0.087049246,0.08199763,0.09156211,0.11487073,0.12019124
0.0,0.009009953,0.0024773981,0.016000584,0.020291775,0.030173259,0.011468649,0.014703308,0.03284487,0.027108654,0.026390495,0.027650112,0.028338065,0.038342766,0.025227243,0.017568972,0.013218034,0.009458907,-0.00577539,-0.011463502,-0.019917786,-0.005680696,-0.015104038,-0.027366158,-0.029656459,-0.028381618,-0.044091024,-0.043946918,-0.05130606,-0.058306865,-0.069318786,-0.04222942,-0.0702076,-0.056007445,-0.021221947,-0.043305453,-0.049860656,-0.044115975,-0.029203247,-0.023458095,-0.012219886,-0.013496961,-0.010119014,0.009922885,-0.016597375,-0.0045078946,-0.024504002,-0.040542237,-0.052545972,-0.05135465,-0.06261294,-0.036192425,-0.03422075,-0.042472873,-0.048204497,-0.06761662,-0.0737081,-0.077989265,-0.07872425,-0.08049071,-0.07899337,-0.05974389,-0.053338528,-0.04836751,-0.022794511,-0.012899957,-0.009542983,-0.01640862,-0.0110273585,-0.00558185,-0.02089377,-0.040771544,-0.039750155,-0.046227515,-0.052699957,-0.03215907,-0.021753807,-0.0023431517,0.005484813,0.0019522256,0.022695145,0.0307577,0.04395751,0.03070734,0.03076203,0.0054970663,0.0070134746
