0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0.0,0.010715735,-0.012348113,-0.027596563,-0.024282733,-0.018452384,-0.029821312,-0.020004652,-0.018578542,-0.029672965,-0.025060147,-0.020466954,-0.020824993,-0.027722334,-0.030355988,-0.021101084,-0.015708003,-0.018319698,-0.042855322,-0.019725507,0.0030893963,-0.0036060112,0.009407294,0.00963243,-0.010971458,-0.0067832195,-0.020616345,-0.031511128,-0.021739393,-0.012403507,-0.015801596,-0.009556504,-0.005633425,-0.0003786278,0.006507964,0.020052174,0.026832964,0.010826331,0.011009295,0.016039703,0.010258345,-0.007140901,-0.0017468822,-0.018917304,-0.02898449,-0.023305222,-0.01774331,-0.011889931,-0.026323903,-0.027715614,-0.017407184,0.0026403684,0.010513354,0.0008160742,-0.011797342,-0.00092837494,0.011327544,0.010069735,-0.0025902875,-0.004681931,-0.016529638,-0.013632721,-0.015168478,-0.02197794,-0.026074916,-0.03805897,-0.028278299,-0.06323208,-0.05014872,-0.058520194,-0.07218277,-0.08305638,-0.07847358,-0.0907492,-0.0704096,-0.07378146,-0.06426569,-0.05362554,-0.06284103,-0.055822007,-0.06401084,-0.065938726,-0.079176284,-0.088187784,-0.115270466,-0.113829546,-0.111947775
0.0,0.004682713,0.0050040507,0.018206792,0.009878624,0.005510564,0.0085065635,0.021996394,0.0026126541,-0.0005082423,-0.027263373,-0.022109803,-0.02976394,-0.020095896,-0.031602986,-0.03808619,-0.024318375,-0.023537714,-0.023838058,-0.012565304,-0.0023246063,-0.0023635158,-0.0075516626,-0.022640489,-0.020763693,-0.030145016,-0.026461221,-0.027712867,-0.023541711,-0.023129089,-0.013727618,-0.022579504,-0.03046674,-0.04169891,-0.04706962,-0.035520036,-0.041935965,-0.0458972,-0.077083655,-0.08840096,-0.095381506,-0.08959156,-0.103501774,-0.08980656,-0.1096805,-0.09549998,-0.09400491,-0.12118978,-0.13054527,-0.15597437,-0.1359409,-0.14076559,-0.1426557,-0.15517537,-0.16494161,-0.17672807,-0.20417084,-0.20795698,-0.21527553,-0.21558331,-0.22300528,-0.21935382,-0.21790199,-0.22493848,-0.24421835,-0.24147482,-0.2540788,-0.24849476,-0.2318148,-0.25257432,-0.2686222,-0.2603529,-0.2675715,-0.2668768,-0.296613,-0.28353912,-0.29321995,-0.28881064,-0.29327735,-0.27953693,-0.27658138,-0.2797137,-0.26902843,-0.2710601,-0.27325124,-0.25308353,-0.2472352
0.0,-0.013559491,-0.027030721,-0.0122251725,-0.016251488,-0.010531137,-0.019105928,-0.010048747,-0.023742806,-0.020208517,-0.02575788,-0.036756568,-0.04307495,-0.028268747,-0.018617727,-0.033152297,-0.028716598,-0.009336241,-0.008962117,-0.0046537244,0.0027435194,0.0028841333,0.0058021154,0.00504804,0.028004766,0.013520776,0.010266176,-0.0017073117,-0.014401596,-0.008361703,-0.014107022,-0.016675867,-0.020816443,-0.02102552,-0.03223633,-0.0028691012,-0.00941921,-0.013729326,0.0056714118,0.0193589,0.033765025,0.028541515,0.020173937,0.0326693,0.05972372,0.06856701,0.053347837,0.04750099,0.015885603,0.0052049533,0.0014791898,0.0078213755,0.006035129,-0.0044082315,0.006714666,0.008067417,-0.0037314082,-0.0138591,-0.029427923,-0.026110992,-0.037400015,-0.04460819,-0.043236244,-0.048995275,-0.053616025,-0.06428561,-0.056284614,-0.07167313,-0.054713916,-0.06406523,-0.075908214,-0.070925854,-0.06894604,-0.05449758,-0.039420344,-0.030490853,-0.033771995,-0.031197177,-0.0421943,-0.042017724,-0.03390772,-0.027644588,-0.029484786,-0.029728191,-0.025557667,-0.029053248,-0.02030234
0.0,-0.003959267,-0.003187281,-0.030511841,-0.045164887,-0.044125646,-0.045443144,-0.062452935,-0.071539804,-0.06630439,-0.063761756,-0.06011024,-0.07494713,-0.07246949,-0.083737664,-0.091227636,-0.099102505,-0.09674898,-0.08388871,-0.08964788,-0.073589206,-0.06971262,-0.08229312,-0.086932875,-0.07854437,-0.0694544,-0.083600044,-0.06944491,-0.07562012,-0.050574996,-0.063392274,-0.066102244,-0.082342654,-0.057245757,-0.042534392,-0.05421074,-0.056942236,-0.056460686,-0.05843734,-0.053151544,-0.045727383,-0.030160364,-0.008503823,-0.011756733,-0.020070098,-0.014622381,-0.013135786,-0.009070446,-0.02843092,-0.033217527,-0.028272793,-0.043264687,-0.036743842,-0.060396887,-0.06526828,-0.055834062,-0.05164233,-0.04680161,-0.051923934,-0.047166377,-0.03984638,-0.03447015,-0.035604518,-0.031913683,-0.0341996,-0.029343326,-0.044725023,-0.050052013,-0.029838424,-0.016744211,-0.012115788,0.016828258,0.011569476,0.0045153596,-0.015125683,-0.011199258,-0.02784809,-0.034935594,-0.03937005,-0.03859612,-0.037793297,-0.048839673,-0.049986828,-0.029741477,-0.036723208,-0.038902562,-0.036675323
0.0,0.0008064751,0.001898553,-0.024762876,-0.02535454,-0.020166244,-0.023973444,-0.0369584,-0.052414566,-0.048168693,-0.035774276,-0.037476603,-0.040841077,-0.03548406,-0.044187885,-0.035140794,-0.020571433,-0.008920845,-0.010611629,-0.018079208,-0.01165249,-0.011591889,-0.005781255,-0.0031637936,-0.004465881,0.007485563,0.0075086257,0.017979411,0.0050428975,0.010870642,0.016206492,0.0334886,0.02274783,0.019067945,0.04619511,0.03410193,0.029498022,0.057620764,0.07576966,0.07918806,0.09496558,0.09541542,0.095180795,0.08858298,0.10032572,0.104550496,0.11986705,0.1487158,0.14764358,0.14945352,0.1515789,0.15567781,0.1693847,0.18879253,0.17628478,0.19007705,0.18588679,0.18493073,0.18096904,0.18635854,0.20450926,0.19856213,0.20045973,0.2024197,0.2026533,0.20241535,0.19881488,0.187763,0.17392188,0.15889175,0.16511178,0.15742569,0.15571445,0.17188199,0.1787966,0.17843272,0.17409405,0.16462037,0.16256142,0.17095135,0.18250404,0.19303426,0.19575548,0.20597555,0.21761476,0.22321418,0.21944016
0.0,-0.0039809425,0.018179158,0.013807474,0.037357494,0.042344447,0.051452197,0.045454413,0.036798023,0.05070254,0.0290609,0.027828822,0.04723963,0.06605919,0.07949274,0.082709074,0.07054263,0.0653004,0.067667514,0.05227557,0.060107823,0.07278756,0.075338386,0.061195787,0.056165766,0.0418545,0.048982043,0.051082354,0.0509625,0.07316784,0.08557274,0.08990868,0.086590156,0.062300332,0.06403804,0.093261436,0.091969885,0.10175187,0.11582684,0.09516122,0.087923236,0.0868781,0.08735588,0.07137537,0.06902642,0.06061189,0.049934346,0.04062211,0.06166877,0.07127483,0.08105847,0.07421075,0.07834424,0.10750944,0.13712344,0.12084786,0.10923952,0.10233542,0.10114944,0.096824534,0.111602634,0.1269322,0.10048548,0.10663642,0.11115029,0.11777217,0.12695964,0.12727642,0.12740155,0.12975034,0.12771507,0.14611074,0.16804896,0.1613675,0.16203612,0.16411978,0.17458752,0.1710179,0.17414631,0.18983094,0.17681384,0.17630956,0.17177634,0.19186969,0.21670556,0.2290667,0.22570953
0.0,-0.0020109105,0.0071942965,0.0046616634,0.003870647,0.0019091503,0.012453625,0.012697257,0.02079986,0.03385911,0.038279176,0.046627,0.042148944,0.039700285,0.050633796,0.05110534,0.048357215,0.044808116,0.056959864,0.07980798,0.08002277,0.092654064,0.12726958,0.116350695,0.121943794,0.11689567,0.096154094,0.10530161,0.09021657,0.0769408,0.084695265,0.07827802,0.077739365,0.06875263,0.061319098,0.07347353,0.06359938,0.056958735,0.0897959,0.07928731,0.08215547,0.05990789,0.067876734,0.07008617,0.10043335,0.09262353,0.095230736,0.11348432,0.09608233,0.09651486,0.0933425,0.10418947,0.10264819,0.10600047,0.08703008,0.068263315,0.088808194,0.087903194,0.08615949,0.08972658,0.10324289,0.10258241,0.12183252,0.13193378,0.1302995,0.12788963,0.11997822,0.10072112,0.09323186,0.0914922,0.08470575,0.08189856,0.088227324,0.08870012,0.11911656,0.12821013,0.121237,0.11091883,0.12457056,0.12816696,0.13764729,0.13908781,0.13407047,0.12064365,0.10978215,0.117365584,0.11890909
0.0,-0.004508213,-0.016927589,-0.031172466,-0.038794767,-0.042859547,-0.06789544,-0.06610814,-0.061413195,-0.07409923,-0.10345227,-0.10788945,-0.10388999,-0.109492734,-0.12425283,-0.12484805,-0.13853534,-0.14872833,-0.14549255,-0.13672777,-0.13864022,-0.13629931,-0.12755215,-0.13752125,-0.14842683,-0.14752986,-0.15012826,-0.14162087,-0.14683968,-0.14211845,-0.1734524,-0.16335724,-0.1702651,-0.16438511,-0.1595917,-0.13902742,-0.14855237,-0.1339512,-0.14632554,-0.14745773,-0.15624587,-0.14858794,-0.14998718,-0.122281246,-0.12988727,-0.12935244,-0.14989561,-0.162644,-0.17550625,-0.18339293,-0.19375885,-0.18503067,-0.18853822,-0.19859523,-0.20171396,-0.18168774,-0.18114695,-0.1793959,-0.19267805,-0.18769571,-0.19321811,-0.19384447,-0.18339059,-0.18160675,-0.17710656,-0.17217056,-0.17260122,-0.14868043,-0.14608587,-0.137842,-0.13430548,-0.13437656,-0.13655774,-0.16156483,-0.17224914,-0.18968049,-0.1957134,-0.1876212,-0.18565817,-0.20785163,-0.21280499,-0.22276802,-0.22036956,-0.20153011,-0.19564864,-0.18389642,-0.17323671
0.0,0.005510447,0.016830295,0.015044549,0.032308176,0.04505302,0.045969635,0.044204615,0.038046636,0.05473908,0.04653425,0.061599176,0.06878744,0.06463228,0.060970638,0.06430993,0.06093807,0.056513876,0.071278006,0.07545058,0.09067742,0.087923884,0.08660966,0.092699654,0.09584917,0.06973032,0.06932011,0.06982018,0.05784785,0.051593143,0.054339744,0.07428335,0.082081825,0.06553011,0.057973884,0.062655516,0.06559934,0.06631404,0.08526769,0.08616808,0.072930515,0.06644955,0.067887135,0.06315039,0.06436983,0.06733704,0.060179047,0.032129332,0.013138939,0.007861203,0.0058852513,0.012416444,0.011740105,0.026550677,0.031099679,0.03866159,0.011608401,0.029937727,0.040479757,0.046270035,0.05195807,0.0641948,0.063481174,0.055758253,0.05093795,0.060615502,0.06274686,0.04316634,0.038448006,0.040875413,0.04984127,0.05738145,0.049422085,0.04419636,0.06140303,0.075760685,0.07964828,0.07288372,0.07750417,0.075304784,0.074222974,0.08555118,0.09048865,0.08556215,0.09517028,0.118475094,0.12400384
0.0,0.009156923,0.0026785424,0.015997048,0.020709032,0.030373463,0.011809997,0.014804659,0.032977022,0.027433567,0.026693868,0.027865762,0.028588396,0.03842625,0.025354631,0.018009944,0.013739759,0.009886722,-0.00531784,-0.010925034,-0.019343682,-0.0051744217,-0.014476902,-0.02682086,-0.029239647,-0.028057396,-0.043778397,-0.043692563,-0.051127262,-0.058118165,-0.069180205,-0.041959517,-0.06968024,-0.055641226,-0.02157326,-0.043985188,-0.050425876,-0.044635344,-0.029574104,-0.023885865,-0.012420579,-0.013804689,-0.010551537,0.009238095,-0.016992074,-0.0046437318,-0.02473719,-0.04069275,-0.05230185,-0.051259633,-0.06271796,-0.036269426,-0.03422705,-0.042333044,-0.048096713,-0.067674175,-0.073956355,-0.078441165,-0.07911243,-0.08103393,-0.07947274,-0.060678862,-0.054232385,-0.049446903,-0.023824627,-0.014090954,-0.010759918,-0.017775983,-0.01254258,-0.0071039973,-0.022506688,-0.042420506,-0.041359115,-0.047589492,-0.054134227,-0.033648454,-0.023725394,-0.00425213,0.00354396,-0.00016164221,0.02052531,0.028636884,0.04170336,0.028208565,0.028159799,0.0026439335,0.0041582156
